GAME_ID,GAME_DATE,home_game_x,rolling_pts_home,rolling_reb_home,rolling_ast_home,rolling_fg_pct_home,rest_days_home,win_home,home_game_y,rolling_pts_away,rolling_reb_away,rolling_ast_away,rolling_fg_pct_away,rest_days_away,win_away
0022000180,2021-01-15,1,112.8,48.6,23.4,0.48439999999999994,7,1,0,99.0,45.2,20.0,0.43279999999999996,4,0
0022000196,2021-01-17,1,119.0,48.8,24.4,0.49260000000000004,2,0,0,95.6,43.2,20.0,0.4286,2,1
0022000250,2021-01-24,1,106.8,42.8,21.2,0.44279999999999997,2,1,0,111.2,45.6,24.4,0.4654,2,0
0022000302,2021-01-30,1,117.0,43.0,22.8,0.48440000000000005,3,0,0,105.4,40.2,22.2,0.4582,2,1
0022000398,2021-02-11,1,108.0,41.2,20.4,0.4384,2,1,0,126.4,40.4,26.8,0.49640000000000006,1,0
0022000412,2021-02-12,1,109.8,40.8,23.2,0.43620000000000003,1,0,0,108.6,41.2,23.6,0.4558,1,1
0022000427,2021-02-16,1,102.4,43.8,19.2,0.409,2,1,0,115.6,42.4,27.0,0.4838,2,0
0022000438,2021-02-17,1,106.6,44.2,20.6,0.4342,1,0,0,117.6,41.2,26.4,0.4716,2,1
0022000451,2021-02-19,1,107.8,44.6,21.4,0.43879999999999997,2,1,0,115.6,40.0,24.0,0.47219999999999995,2,0
0022000505,2021-02-26,1,113.8,42.4,21.8,0.4676,2,1,0,117.8,44.2,25.8,0.4808,2,0
0022000524,2021-02-28,1,114.6,44.0,22.2,0.477,2,1,0,120.2,47.6,26.2,0.49119999999999997,1,0
0022000537,2021-03-02,1,112.6,45.0,22.0,0.46020000000000005,2,1,0,111.2,47.0,24.6,0.48020000000000007,2,0
0022000552,2021-03-04,1,113.0,43.8,22.6,0.4782,2,1,0,109.4,38.2,26.0,0.46299999999999997,1,0
0022000609,2021-03-16,1,120.6,45.0,25.2,0.5146000000000001,2,0,0,120.8,49.0,25.0,0.46919999999999995,2,1
0022000631,2021-03-19,1,118.8,43.6,24.6,0.5115999999999999,2,0,0,117.4,46.6,26.0,0.4806,2,1
0022000167,2021-03-21,1,111.6,44.8,24.0,0.4758,2,1,0,98.2,48.2,22.2,0.42960000000000004,2,0
0022000708,2021-03-29,1,118.0,44.4,26.2,0.4806,2,0,0,110.8,44.2,25.6,0.4842000000000001,2,1
0022000723,2021-03-31,1,117.4,44.6,25.0,0.4755999999999999,2,0,0,116.8,47.4,23.2,0.4862,2,1
0022000738,2021-04-02,1,113.8,43.2,22.8,0.4542,2,1,0,109.0,40.0,25.8,0.4555999999999999,2,0
0022000757,2021-04-04,1,113.6,45.6,25.0,0.46299999999999997,2,1,0,104.8,46.2,23.8,0.4326,2,0
0022000771,2021-04-06,1,112.4,45.6,25.4,0.4566,2,0,0,108.6,43.8,22.2,0.457,2,1
0022000778,2021-04-07,1,109.4,41.6,24.8,0.45919999999999994,1,1,0,102.4,42.0,21.6,0.4516,2,0
0022000792,2021-04-09,1,107.8,43.0,25.0,0.457,2,1,0,115.2,41.6,23.0,0.45099999999999996,2,0
0022000858,2021-04-17,1,117.6,48.8,27.4,0.4878,2,1,0,122.8,42.0,30.6,0.5086,2,0
0022000869,2021-04-19,1,121.2,47.2,26.6,0.4976,2,0,0,106.8,40.4,28.0,0.47519999999999996,2,1
0022000892,2021-04-22,1,111.4,46.0,24.4,0.48319999999999996,3,1,0,111.4,42.6,27.0,0.4758,1,0
0022000927,2021-04-27,1,104.4,45.4,19.6,0.43100000000000005,2,0,0,105.6,45.4,22.0,0.44299999999999995,1,1
0022000936,2021-04-28,1,103.6,44.2,20.2,0.42200000000000004,1,1,0,105.0,39.8,29.4,0.4548,1,0
0022000950,2021-04-30,1,108.4,47.2,21.2,0.42400000000000004,2,1,0,112.0,42.2,24.8,0.46020000000000005,2,0
0022000968,2021-05-02,1,117.2,48.0,23.4,0.4316,2,0,0,126.4,52.2,24.4,0.4654,2,1
0022000145,2021-05-09,1,122.6,48.6,26.6,0.4732,2,0,0,119.0,40.6,28.6,0.5054000000000001,2,1
0022001032,2021-05-11,1,123.4,44.6,27.2,0.48599999999999993,2,0,0,121.8,38.0,29.4,0.5187999999999999,2,1
0052000101,2021-05-18,1,111.0,40.4,24.0,0.4624,2,1,0,121.6,48.8,25.6,0.4692,2,0
0042000113,2021-05-28,1,107.0,44.4,21.6,0.41600000000000004,3,1,0,118.0,45.6,28.6,0.517,3,0
0042000114,2021-05-30,1,107.2,44.8,20.4,0.4204,2,0,0,116.2,44.4,25.2,0.48579999999999995,2,1
0012100003,2021-10-04,1,112.2,41.4,21.0,0.43479999999999996,125,1,0,101.0,47.8,21.2,0.41319999999999996,141,0
0012100032,2021-10-09,1,113.2,43.6,21.0,0.4314,5,1,0,112.2,42.8,23.6,0.4646,2,0
0022100020,2021-10-22,1,109.4,47.4,25.0,0.4208,2,0,0,105.4,46.2,21.6,0.413,2,1
0022100056,2021-10-27,1,112.8,46.0,25.6,0.43620000000000003,2,0,0,108.8,48.2,22.4,0.4476,2,1
0022100098,2021-11-01,1,109.8,45.8,23.0,0.4346,2,0,0,109.2,39.8,24.2,0.45680000000000004,2,1
0022100160,2021-11-10,1,103.4,44.8,20.6,0.4304,4,1,0,104.6,43.6,20.4,0.4438,3,0
0022100175,2021-11-12,1,101.8,42.8,20.2,0.43760000000000004,2,1,0,107.8,48.0,22.8,0.44060000000000005,2,0
0022100232,2021-11-19,1,102.4,46.4,22.0,0.4524,2,1,0,104.4,46.2,22.8,0.44899999999999995,2,0
0022100243,2021-11-20,1,107.6,47.8,22.2,0.46299999999999997,1,1,0,96.2,49.4,18.8,0.4064,1,0
0022100256,2021-11-22,1,105.4,46.8,23.4,0.4582,2,1,0,94.2,47.4,18.6,0.39980000000000004,2,0
0022100270,2021-11-24,1,109.2,49.0,23.2,0.45840000000000003,2,0,0,112.0,42.8,26.4,0.45380000000000004,2,1
0022100322,2021-12-01,1,104.0,51.0,23.2,0.4098,3,1,0,106.0,43.4,22.2,0.43520000000000003,2,0
0022100408,2021-12-13,1,115.6,40.6,23.0,0.4742,3,1,0,115.0,49.0,23.4,0.46420000000000006,1,0
0022100435,2021-12-17,1,113.0,42.6,24.6,0.471,4,0,0,106.0,45.6,24.0,0.44939999999999997,3,1
0022100445,2021-12-18,1,105.4,42.4,23.4,0.4462,1,1,0,99.6,40.6,21.0,0.40700000000000003,2,0
0022100457,2021-12-20,1,107.8,44.6,22.6,0.45280000000000004,2,0,0,98.0,37.8,20.6,0.44400000000000006,4,1
0022100471,2021-12-22,1,106.2,43.6,20.6,0.45,2,1,0,117.6,45.2,29.4,0.5028,4,0
0022100518,2021-12-29,1,108.8,46.4,22.0,0.44000000000000006,2,0,0,101.6,43.2,24.2,0.43900000000000006,2,1
0022100529,2021-12-31,1,102.4,47.4,21.2,0.41500000000000004,2,1,0,111.2,46.6,24.4,0.4648,2,0
0022100546,2022-01-02,1,106.4,49.2,23.6,0.43079999999999996,2,1,0,103.8,39.4,22.6,0.4502,3,0
0022100570,2022-01-05,1,107.4,48.8,23.8,0.42800000000000005,3,0,0,114.6,48.2,29.2,0.4574,1,1
0022100595,2022-01-08,1,104.6,45.2,22.6,0.45220000000000005,2,1,0,98.2,43.8,18.6,0.42679999999999996,2,0
0022100609,2022-01-10,1,108.0,44.2,24.0,0.47759999999999997,2,1,0,110.0,40.0,25.0,0.46699999999999997,2,0
0022100647,2022-01-15,1,104.6,43.4,21.6,0.46679999999999994,1,1,0,114.0,42.4,27.6,0.47939999999999994,1,0
0022100654,2022-01-17,1,106.4,45.8,22.6,0.46959999999999996,2,1,0,109.6,42.2,24.6,0.4662,2,0
0022100671,2022-01-19,1,107.4,46.2,21.8,0.46980000000000005,2,0,0,106.4,44.4,26.4,0.43760000000000004,2,1
0022100688,2022-01-21,1,107.6,43.2,23.8,0.4768,2,0,0,105.4,43.6,21.8,0.43899999999999995,2,1
0022100717,2022-01-25,1,108.2,46.8,25.4,0.45840000000000003,2,1,0,124.2,43.6,27.6,0.5104000000000001,3,0
0022100762,2022-01-31,1,109.6,52.2,25.8,0.454,2,1,0,114.4,44.4,29.0,0.47119999999999995,2,0
0022100775,2022-02-02,1,113.0,52.6,25.6,0.4686,2,1,0,113.8,44.2,26.8,0.461,3,0
0022100842,2022-02-11,1,115.8,49.6,27.8,0.49820000000000003,3,1,0,116.0,44.6,28.2,0.49400000000000005,3,0
0022100856,2022-02-13,1,113.0,51.6,27.8,0.4726,2,1,0,117.2,44.6,27.4,0.48179999999999995,2,0
0022100875,2022-02-16,1,118.0,53.2,26.8,0.477,1,0,0,102.2,44.2,25.2,0.41659999999999997,2,1
0022100927,2022-03-01,1,119.0,41.2,28.2,0.5105999999999999,2,1,0,116.8,44.0,22.6,0.481,3,0
0022100940,2022-03-03,1,113.4,40.4,28.0,0.49240000000000006,2,1,0,117.6,52.6,24.2,0.46040000000000003,3,0
0022100960,2022-03-06,1,115.2,44.6,28.8,0.4868,3,1,0,108.8,38.0,23.4,0.44939999999999997,3,0
0022100997,2022-03-11,1,115.0,44.4,28.0,0.47859999999999997,2,1,0,110.6,43.2,25.6,0.4702,2,0
0022101014,2022-03-13,1,116.4,45.8,27.6,0.4862,2,0,0,107.4,39.6,20.2,0.4434,2,1
0022101087,2022-03-23,1,116.8,44.2,24.6,0.49800000000000005,2,1,0,114.2,47.4,21.0,0.4588,2,0
0022101116,2022-03-27,1,123.4,43.0,28.8,0.542,4,1,0,120.4,47.0,25.2,0.46099999999999997,2,0
0022101139,2022-03-30,1,125.4,44.2,27.6,0.5307999999999999,2,0,0,106.2,38.0,23.4,0.4788,2,1
0022101153,2022-04-01,1,120.2,45.4,27.2,0.4986,2,1,0,108.8,34.6,27.6,0.45500000000000007,2,0
0022101166,2022-04-03,1,119.4,45.0,28.6,0.5045999999999999,2,1,0,115.8,44.0,29.8,0.4988,2,0
0042100111,2022-04-17,1,129.8,44.2,32.2,0.5369999999999999,7,1,0,119.0,47.8,28.6,0.5078,5,0
0042100112,2022-04-20,1,127.2,44.8,31.2,0.523,3,1,0,118.2,43.2,28.2,0.5248000000000002,3,0
0042100211,2022-05-01,1,118.6,42.8,27.4,0.5018,6,0,0,109.8,51.8,23.4,0.47160000000000013,4,1
0042100212,2022-05-03,1,108.6,41.2,24.8,0.45940000000000003,2,1,0,111.4,51.0,24.0,0.4728,2,0
0042100215,2022-05-11,1,106.2,43.6,24.6,0.4295999999999999,2,0,0,102.8,48.6,19.8,0.438,2,1
0042100217,2022-05-15,1,108.2,40.6,24.6,0.4584,2,1,0,100.4,47.2,18.2,0.4258,2,0
0042100303,2022-05-21,1,111.6,41.0,25.2,0.4673999999999999,2,0,0,109.4,41.8,21.6,0.48240000000000005,2,1
0042100304,2022-05-23,1,110.8,42.6,24.4,0.4622,2,1,0,109.6,42.0,21.2,0.48319999999999996,2,0
0042100306,2022-05-27,1,106.4,45.8,23.2,0.46319999999999995,2,0,0,98.2,40.6,19.4,0.4098,2,1
0042100403,2022-06-08,1,100.8,42.6,25.0,0.4404,3,1,0,110.6,44.2,27.8,0.4728,3,0
0042100404,2022-06-10,1,105.4,42.8,25.8,0.44400000000000006,2,0,0,108.8,41.0,26.6,0.47140000000000004,2,1
0042100406,2022-06-16,1,103.0,43.6,25.0,0.4353999999999999,3,0,0,105.2,41.2,22.8,0.45280000000000004,3,1
0012200005,2022-10-02,1,97.0,44.0,23.8,0.4192,108,1,0,120.6,42.8,30.6,0.5146000000000001,172,0
0012200020,2022-10-05,1,106.2,46.6,27.2,0.4584,3,0,0,105.0,43.2,20.2,0.45,3,1
0022200001,2022-10-18,1,117.8,48.6,30.2,0.4636,4,1,0,108.4,44.8,22.6,0.4266,6,0
0022200072,2022-10-28,1,119.8,41.0,23.2,0.4746,4,0,0,112.2,42.4,23.8,0.47220000000000006,2,1
0022200089,2022-10-30,1,117.6,39.0,23.8,0.48900000000000005,2,1,0,112.0,42.4,24.6,0.4918,2,0
0022200124,2022-11-04,1,115.2,43.0,26.6,0.446,2,1,0,114.2,44.2,24.8,0.45780000000000004,2,0
0022200163,2022-11-09,1,118.0,43.4,27.0,0.47119999999999995,2,1,0,105.4,43.4,19.4,0.4276,2,0
0022200176,2022-11-11,1,121.2,42.6,27.4,0.4868,2,1,0,119.0,45.8,30.6,0.5189999999999999,2,0
0022200201,2022-11-14,1,123.6,42.0,28.8,0.5032,2,1,0,121.2,44.2,26.2,0.493,1,0
0022200264,2022-11-23,1,118.6,44.2,27.4,0.4744,2,1,0,107.2,38.4,24.0,0.4588,3,0
0022200275,2022-11-25,1,120.2,43.4,27.8,0.4958,2,1,0,127.8,42.8,30.0,0.5241999999999999,2,0
0022200294,2022-11-27,1,119.4,41.8,28.2,0.49879999999999997,2,1,0,109.0,46.4,27.6,0.4542,2,0
0022200301,2022-11-28,1,120.2,39.6,27.4,0.4998,1,1,0,110.8,49.4,24.2,0.43479999999999996,3,0
0022200314,2022-11-30,1,124.8,38.2,29.8,0.5216000000000001,2,1,0,103.4,44.4,23.0,0.4311999999999999,3,0
0022200328,2022-12-02,1,130.2,38.8,30.6,0.5450000000000002,2,0,0,110.2,44.8,24.6,0.458,2,1
0022200430,2022-12-16,1,112.6,45.6,25.4,0.4574,3,0,0,115.4,47.2,23.6,0.4704,2,1
0022200445,2022-12-18,1,111.2,43.4,23.4,0.44299999999999995,2,0,0,118.4,47.4,23.2,0.4896,2,1
0022200469,2022-12-21,1,104.6,43.6,22.0,0.41559999999999997,3,0,0,111.6,37.2,26.0,0.4742,3,1
0022200482,2022-12-23,1,105.6,48.2,23.8,0.40540000000000004,2,1,0,113.0,41.6,23.6,0.5067999999999999,2,0
0022200495,2022-12-25,1,111.2,51.6,24.0,0.40659999999999996,2,1,0,111.6,45.6,23.0,0.4742,2,0
0022200507,2022-12-27,1,114.6,48.4,24.4,0.43579999999999997,2,1,0,109.8,46.2,23.6,0.461,1,0
0022200525,2022-12-29,1,118.0,50.6,27.4,0.44699999999999995,2,1,0,121.6,45.0,25.0,0.4928,2,0
0022200606,2023-01-09,1,117.8,44.6,28.0,0.47640000000000005,2,1,0,121.8,43.4,22.4,0.5216000000000001,2,0
0022200621,2023-01-11,1,116.0,44.8,28.6,0.46699999999999997,2,1,0,116.2,47.8,23.4,0.47300000000000003,2,0
0022200679,2023-01-19,1,118.6,48.2,28.2,0.4734,3,1,0,120.6,46.4,29.2,0.4588,3,0
0022200730,2023-01-26,1,110.0,46.4,25.0,0.441,2,0,0,114.2,45.2,22.6,0.4824,2,1
0022200749,2023-01-28,1,107.4,47.8,22.6,0.4242,2,1,0,116.4,44.4,23.8,0.46020000000000005,3,0
0022200772,2023-02-01,1,108.2,44.4,22.0,0.43739999999999996,4,1,0,123.6,39.6,27.6,0.5298,2,0
0022200788,2023-02-03,1,114.8,47.6,22.6,0.46319999999999995,2,0,0,113.0,48.6,28.6,0.45859999999999995,2,1
0022200824,2023-02-08,1,117.2,50.2,22.2,0.4614,2,1,0,114.8,42.0,27.4,0.4715999999999999,3,0
0022200838,2023-02-10,1,115.0,48.2,22.8,0.48460000000000003,2,1,0,108.4,44.6,23.8,0.4404,2,0
0022200855,2023-02-12,1,115.4,47.6,26.0,0.4906,2,1,0,112.0,43.0,24.8,0.4985999999999999,2,0
0022200877,2023-02-15,1,117.6,47.4,28.0,0.4796,1,1,0,108.0,39.6,23.6,0.4326,3,0
0022200935,2023-03-01,1,119.6,43.4,26.0,0.4906,2,1,0,115.0,38.4,23.8,0.5042,3,0
0022200948,2023-03-03,1,118.0,43.2,25.8,0.4976,2,0,0,110.4,34.6,23.6,0.4593999999999999,2,1
0022200969,2023-03-05,1,113.6,44.2,25.0,0.48860000000000003,2,0,0,123.2,44.2,23.2,0.5322,2,1
0022200986,2023-03-08,1,111.8,46.4,25.2,0.4476,2,1,0,111.6,38.4,24.2,0.46040000000000003,2,0
0022201097,2023-03-24,1,117.6,43.4,26.2,0.46679999999999994,3,1,0,116.8,42.4,28.2,0.5004,2,0
0022201116,2023-03-26,1,119.8,45.6,28.0,0.4718,2,1,0,109.6,43.8,28.0,0.4356,2,0
0022201152,2023-03-31,1,128.0,47.6,29.4,0.5242,1,1,0,115.0,47.0,27.0,0.4726,2,0
0022201192,2023-04-05,1,122.2,46.2,28.2,0.49420000000000003,1,1,0,115.6,44.0,29.0,0.49160000000000004,1,0
0022201206,2023-04-07,1,114.2,43.6,26.4,0.4654,2,1,0,111.4,43.4,28.6,0.48200000000000004,2,0
0022201216,2023-04-09,1,116.2,46.6,28.0,0.4798,2,1,0,125.4,46.6,27.8,0.5050000000000001,2,0
0042200111,2023-04-15,1,112.2,46.6,29.0,0.4622,6,1,0,123.6,49.4,28.2,0.5094000000000001,4,0
0042200112,2023-04-18,1,110.2,49.8,28.6,0.47000000000000003,3,1,0,118.8,48.8,27.6,0.47539999999999993,3,0
0042200115,2023-04-25,1,120.4,45.4,28.4,0.5025999999999999,2,0,0,114.4,49.4,23.8,0.45640000000000003,2,1
0042200211,2023-05-01,1,123.0,42.4,27.8,0.5194,4,0,0,109.8,48.8,23.6,0.4662,9,1
0042200212,2023-05-03,1,122.2,41.2,27.4,0.5252000000000001,2,1,0,106.8,44.4,20.8,0.46240000000000003,2,0
0042200215,2023-05-09,1,118.6,44.0,25.2,0.4934,2,0,0,104.0,41.8,17.8,0.4306,2,1
0042200217,2023-05-14,1,109.6,44.2,23.8,0.44020000000000004,3,1,0,101.2,42.8,18.2,0.4236000000000001,3,0
0042200301,2023-05-17,1,107.8,43.6,22.2,0.441,3,0,0,103.6,40.4,24.2,0.4258,5,1
0042200302,2023-05-19,1,108.2,41.4,21.6,0.45640000000000003,2,0,0,107.2,40.6,23.4,0.4446,2,1
0042200305,2023-05-25,1,110.2,41.6,23.0,0.47359999999999997,2,1,0,111.4,39.8,22.2,0.4808,2,0
0042200307,2023-05-29,1,107.4,43.0,23.2,0.4640000000000001,2,0,0,107.6,41.4,21.6,0.46579999999999994,2,1
0012300006,2023-10-08,1,103.2,44.0,22.4,0.4484,132,1,0,101.4,42.0,18.6,0.41980000000000006,147,0
0012300051,2023-10-17,1,104.2,46.6,19.6,0.4324,6,1,0,86.0,34.0,16.4,0.44999999999999996,3,0
0022300080,2023-10-27,1,115.4,48.8,24.2,0.466,2,1,0,109.4,47.4,24.8,0.4556,2,0
0022300118,2023-11-01,1,120.6,50.6,25.8,0.4805999999999999,2,1,0,119.6,47.4,32.4,0.47000000000000003,2,0
0022300010,2023-11-10,1,123.4,49.2,25.6,0.4666,2,1,0,111.4,44.6,25.0,0.4452,2,0
0022300174,2023-11-11,1,122.4,49.4,25.2,0.4537999999999999,1,1,0,114.0,47.0,28.0,0.4788,3,0
0022300188,2023-11-13,1,114.8,47.2,25.8,0.44960000000000006,2,1,0,112.0,48.2,23.4,0.442,1,0
0022300228,2023-11-22,1,111.8,43.8,23.6,0.46559999999999996,2,1,0,130.0,47.8,28.4,0.5294,2,0
0022300246,2023-11-26,1,108.6,42.2,22.4,0.4554,2,1,0,133.0,43.0,26.6,0.5092000000000001,1,0
0022300053,2023-11-28,1,109.6,45.0,21.4,0.4524,2,1,0,104.2,39.0,21.6,0.45619999999999994,2,0
0022300275,2023-12-01,1,114.0,46.4,24.6,0.46579999999999994,3,1,0,119.4,43.8,26.2,0.458,2,0
0022301227,2023-12-08,1,114.0,48.6,25.8,0.4704,4,1,0,117.4,42.4,24.2,0.4758,3,0
0022300305,2023-12-12,1,121.4,49.2,27.2,0.49420000000000003,4,1,0,106.2,44.4,23.0,0.45380000000000004,1,0
0022300319,2023-12-14,1,122.8,46.6,27.0,0.4962,2,1,0,109.8,44.4,23.4,0.46399999999999997,2,0
0022300329,2023-12-15,1,121.2,45.0,24.2,0.493,1,1,0,113.8,41.0,25.8,0.48360000000000003,4,0
0022300344,2023-12-17,1,121.8,42.6,25.4,0.4962,2,1,0,110.0,41.2,23.8,0.4768,2,0
0022300421,2023-12-28,1,131.0,51.0,29.0,0.49319999999999997,3,1,0,115.2,40.2,23.6,0.47940000000000005,2,0
0022300432,2023-12-29,1,133.8,48.6,30.4,0.49539999999999995,1,1,0,116.0,46.0,32.8,0.49759999999999993,2,0
0022300479,2024-01-05,1,126.2,48.6,29.4,0.4946,3,1,0,126.6,46.8,31.0,0.4812,2,0
0022300517,2024-01-10,1,126.4,51.6,27.6,0.492,2,1,0,111.0,42.6,26.4,0.48439999999999994,1,0
0022300542,2024-01-13,1,120.8,46.2,23.8,0.4546,2,1,0,110.2,43.4,22.0,0.437,1,0
0022300571,2024-01-17,1,122.0,44.4,23.0,0.45360000000000006,2,1,0,119.0,44.4,28.4,0.4652,2,0
0022300586,2024-01-19,1,119.2,46.8,22.2,0.4426,2,0,0,121.0,41.2,29.0,0.5509999999999999,3,1
0022300646,2024-01-27,1,119.0,47.6,27.2,0.48739999999999994,2,0,0,122.4,40.8,29.2,0.5151999999999999,1,1
0022300659,2024-01-29,1,114.8,47.2,27.0,0.466,2,1,0,118.8,46.6,28.8,0.4758,2,0
0022300670,2024-01-30,1,118.4,47.6,28.2,0.48179999999999995,1,1,0,120.4,45.0,30.4,0.5042,2,0
0022300684,2024-02-01,1,121.0,44.6,27.0,0.502,2,0,0,128.6,39.6,29.8,0.5222,2,1
0022300706,2024-02-04,1,118.2,46.6,27.8,0.4934,3,1,0,102.6,41.0,25.4,0.4236000000000001,2,0
0022300729,2024-02-07,1,115.8,48.6,26.6,0.4628,3,1,0,135.6,47.2,30.0,0.5046,2,0
0022300743,2024-02-09,1,121.6,47.2,29.0,0.4962000000000001,2,1,0,109.4,43.0,27.6,0.4694,2,0
0022300780,2024-02-14,1,123.4,46.4,29.2,0.5115999999999999,1,1,0,106.6,38.6,27.4,0.45759999999999995,1,0
0022300836,2024-02-27,1,121.8,40.8,28.8,0.541,3,1,0,105.0,42.2,24.2,0.4554,2,0
0022300859,2024-03-01,1,123.2,43.6,27.6,0.5452,3,1,0,121.0,43.6,24.4,0.5102,2,0
0022300872,2024-03-03,1,127.2,45.2,28.0,0.5522,2,1,0,110.6,49.6,29.2,0.4514,2,0
0022300955,2024-03-14,1,114.8,46.8,27.2,0.46319999999999995,2,1,0,114.2,46.8,26.2,0.4888,3,0
0022300984,2024-03-18,1,123.6,42.0,29.8,0.4936,1,1,0,109.4,51.4,26.2,0.4524,1,0
0022300998,2024-03-20,1,124.0,44.0,30.0,0.4864,2,1,0,118.8,40.0,28.6,0.488,3,0
0022301105,2024-04-03,1,117.2,44.8,26.4,0.48900000000000005,2,1,0,118.2,43.6,29.2,0.51,1,0
0022301118,2024-04-05,1,119.4,45.8,27.4,0.4952,2,1,0,108.8,44.4,28.0,0.4544,1,0
0022301134,2024-04-07,1,116.0,48.4,28.2,0.4816,2,1,0,97.6,46.0,26.2,0.4372,2,0
0022301167,2024-04-11,1,113.8,45.2,29.4,0.4828,2,0,0,113.8,35.8,27.4,0.4976000000000001,2,1
0022301173,2024-04-12,1,112.0,42.2,28.8,0.47919999999999996,1,1,0,109.4,36.0,25.8,0.4986,2,0
0022301186,2024-04-14,1,111.2,43.6,29.0,0.4744,2,1,0,118.4,41.4,27.4,0.48319999999999996,2,0
0042300101,2024-04-21,1,117.4,43.0,29.8,0.5035999999999999,7,1,0,110.2,44.6,27.4,0.4688,2,0
0042300102,2024-04-24,1,115.4,43.8,28.4,0.4862,3,0,0,110.6,42.2,27.6,0.4812,3,1
0042300105,2024-05-01,1,110.6,44.0,24.0,0.4814,2,1,0,97.8,39.8,22.4,0.44959999999999994,2,0
0042300201,2024-05-07,1,107.8,45.6,22.8,0.4758,6,1,0,95.6,37.2,21.0,0.44480000000000003,2,0
0042300202,2024-05-09,1,109.0,47.8,21.8,0.4784,2,0,0,98.0,38.4,20.0,0.44899999999999995,2,1
0042300205,2024-05-15,1,109.4,46.8,20.8,0.4894,2,1,0,102.8,39.4,21.0,0.453,2,0
0042300301,2024-05-21,1,108.4,44.2,22.6,0.4854,6,1,0,113.8,40.6,29.0,0.5360000000000001,2,0
0042300302,2024-05-23,1,111.0,41.8,24.2,0.4826,2,1,0,117.2,41.0,32.2,0.5486000000000001,2,0
0042300401,2024-06-06,1,118.2,41.2,27.2,0.4906,10,1,0,111.4,41.4,21.2,0.5018,7,0
0042300402,2024-06-09,1,117.0,42.0,25.4,0.4808,3,1,0,107.6,40.4,18.8,0.4864,3,0
0042300405,2024-06-17,1,101.4,39.8,23.6,0.44060000000000005,3,1,0,106.4,45.2,17.0,0.4774,3,0
0012400036,2024-10-12,1,106.6,40.0,26.2,0.4272,6,1,0,113.8,46.4,23.6,0.4532,1,0
0012400042,2024-10-13,1,113.2,44.8,28.6,0.4438000000000001,1,1,0,105.6,44.6,24.8,0.43620000000000003,2,0
0022400061,2024-10-22,1,121.8,45.6,29.6,0.4506,7,1,0,114.2,46.8,23.4,0.4332,4,0
0022400104,2024-10-28,1,122.2,42.4,24.2,0.4436,2,1,0,108.6,45.4,24.6,0.45620000000000005,1,0
0022400172,2024-11-06,1,122.2,44.8,23.6,0.4598,2,0,0,116.8,45.2,28.0,0.4688,2,1
0022400187,2024-11-08,1,120.8,46.6,23.2,0.4454000000000001,2,1,0,115.2,37.0,29.8,0.49420000000000003,4,0
0022400001,2024-11-12,1,113.8,44.4,24.4,0.4372,2,0,0,114.8,43.0,28.8,0.46979999999999994,3,1
0022400230,2024-11-16,1,117.6,41.4,27.0,0.4614000000000001,3,1,0,98.6,45.0,23.6,0.41419999999999996,1,0
0022400021,2024-11-19,1,120.4,40.4,28.6,0.46580000000000005,3,1,0,122.0,42.0,26.8,0.5193999999999999,2,0
0022400271,2024-11-24,1,121.8,41.2,29.4,0.485,2,1,0,112.2,37.2,21.4,0.46279999999999993,3,0
0022400281,2024-11-25,1,120.0,42.4,28.8,0.4686,1,1,0,110.2,46.4,27.8,0.481,1,0
0022400316,2024-12-02,1,118.0,45.4,24.2,0.45199999999999996,1,1,0,112.2,43.4,26.2,0.4474,1,0
0022400319,2024-12-04,1,118.0,47.6,24.8,0.4548,2,1,0,109.2,41.4,26.0,0.46820000000000006,1,0
0022400335,2024-12-06,1,122.6,48.2,25.8,0.46559999999999996,2,1,0,117.4,41.2,24.6,0.48979999999999996,2,0
0022400345,2024-12-07,1,119.6,47.0,24.6,0.4554,1,0,0,123.6,44.2,31.4,0.5008,2,1
0022401205,2024-12-12,1,116.2,47.0,25.0,0.4354,5,1,0,114.6,40.8,26.8,0.49060000000000004,5,0
0022400363,2024-12-19,1,119.4,48.4,28.6,0.45600000000000007,4,0,0,118.6,43.2,31.6,0.4638000000000001,3,1
0022400407,2024-12-25,1,114.0,50.4,24.2,0.4506,2,0,0,109.2,43.2,20.8,0.45220000000000005,2,1
0022400420,2024-12-27,1,112.2,50.4,22.2,0.43899999999999995,2,1,0,117.2,46.8,30.6,0.4972,1,0
0022400437,2024-12-29,1,118.2,49.6,23.2,0.45520000000000005,2,0,0,114.4,46.0,29.4,0.4796,2,1
0022400449,2024-12-31,1,119.4,48.8,24.2,0.4692,2,1,0,112.4,39.6,30.4,0.4596,2,0
0022400528,2025-01-10,1,112.4,42.0,25.2,0.4822,3,0,0,122.6,48.6,28.4,0.4673999999999999,4,1
0022400542,2025-01-12,1,106.8,40.8,23.8,0.45519999999999994,2,1,0,112.4,43.4,27.0,0.4422,2,0
0022400577,2025-01-17,1,104.8,46.4,23.2,0.4204,2,1,0,99.0,40.6,22.2,0.4288,2,0
0022400587,2025-01-18,1,110.6,45.0,24.8,0.4524,1,0,0,115.2,44.8,29.4,0.44980000000000003,3,1
0022400650,2025-01-27,1,115.0,45.6,27.2,0.4372,2,0,0,118.4,48.8,23.8,0.4708,2,1
0022400666,2025-01-29,1,114.4,43.2,26.8,0.45780000000000004,2,1,0,109.2,46.6,25.4,0.43260000000000004,2,0
